Model,p,N_train,N_test,rf_win_prop,n_pairs,Method,mean_mse,sd_mse,skew_mse,kurt_mse,n_reps
B,6,1000,10000,0,1000,rf,1.07572778386035,0.0180024861014978,0.0330479113949617,0.251440002559217,1000
B,6,10000,10000,0,1000,reg,1.00584373417913,0.0142142616139299,-0.0511986313678129,0.25795567194574,1000
B,6,10000,10000,0,1000,rf,1.04329279175423,0.0149668768568364,-0.131647825517026,0.233541769816904,1000
B,12,15,10000,1,1000,reg,12.3176516184172,48.8249568772503,26.5232235603483,779.797527257008,1000
B,12,15,10000,1,1000,rf,1.54492279100331,0.175910918612003,2.64677731958917,14.8375977290951,1000
B,12,30,10000,0.824,1000,reg,1.81668609937867,0.48232573404996,2.08789675945702,7.74581851273887,1000
B,12,30,10000,0.824,1000,rf,1.4344791565222,0.0998317065109594,1.24219881687294,2.71462386961267,1000
B,12,50,10000,0.476,1000,reg,1.38970558937072,0.18673312644558,1.35025675633512,3.10225041781348,1000
B,12,50,10000,0.476,1000,rf,1.36588207653716,0.0751198749341098,0.931637579996278,1.9953796581569,1000
B,12,100,10000,0.053,1000,reg,1.16310787328208,0.0666763771488859,1.01791892622135,1.67529807674239,1000
B,12,100,10000,0.053,1000,rf,1.28930078148494,0.050046963365544,0.572112766008089,0.726876807924354,1000
B,12,500,10000,0,1000,reg,1.04000944095994,0.0181150484379215,0.108050284521027,-0.0751790044065719,1000
B,12,500,10000,0,1000,rf,1.17188392153108,0.0231604638467724,0.0433697766613823,0.125116387564064,1000
B,12,1000,10000,0,1000,reg,1.02595888892067,0.0149532735216093,-0.0703705072964308,-0.0290367362822268,1000
B,12,1000,10000,0,1000,rf,1.1386086763413,0.019680186756517,0.0835643588356472,0.0712656646786249,1000
B,12,10000,10000,0,1000,reg,1.01359455335449,0.014097516791556,-0.0337741526214514,-0.0635251890700705,1000
B,12,10000,10000,0,1000,rf,1.0753203820167,0.0152325322530108,-0.0493721256183227,-0.0973247803133863,1000
B,24,30,10000,0.999,1000,reg,7.41261773223948,6.59888001507709,4.86329992484414,37.640568246729,1000
B,24,30,10000,0.999,1000,rf,1.88370471482121,0.112594470199177,0.848707425918203,1.19121838281448,1000
B,24,50,10000,0.747,1000,reg,2.0935873615072,0.462106148418607,1.63014288559319,6.91626749742165,1000
B,24,50,10000,0.747,1000,rf,1.78025301781856,0.083550421546055,1.05598191044163,3.85528979489844,1000
B,24,100,10000,0.017,1000,reg,1.37254382591415,0.115200431150396,0.733573923548696,0.667677834905617,1000
B,24,100,10000,0.017,1000,rf,1.67111532073461,0.0585373734868617,0.606441815220899,0.964917696903251,1000
B,24,500,10000,0,1000,reg,1.07859327923309,0.0211596519846681,0.269143187545987,0.242803765090131,1000
B,24,500,10000,0,1000,rf,1.48452732008012,0.0309216493505381,-0.00345586436755214,-0.225285792678195,1000
B,24,1000,10000,0,1000,reg,1.05151192323256,0.0166716061848634,0.099490647562139,0.00133182239184659,1000
B,24,1000,10000,0,1000,rf,1.43268293535761,0.0260268489017632,-0.099084862113874,-0.18461254692993,1000
B,24,10000,10000,0,1000,reg,1.02758638879072,0.0143490958497888,-0.119380850881809,0.0805746571480106,1000
B,24,10000,10000,0,1000,rf,1.31665476835623,0.0191767219251123,-0.11779363647222,0.249411472458335,1000
B,32,50,10000,0.931,1000,reg,3.12581584221257,0.912750622003207,1.45076042566542,3.3203805586173,1000
B,32,50,10000,0.931,1000,rf,2.08950099502992,0.0940298664946591,0.853865157562205,1.56193818085462,1000
B,32,100,10000,0.022,1000,reg,1.55064930720703,0.164966826664931,0.827372566214397,1.17168244198932,1000
B,32,100,10000,0.022,1000,rf,1.95840108765022,0.0690403147363355,0.406799342468233,0.541436983900224,1000
B,32,500,10000,0,1000,reg,1.10886835506653,0.0239730544560772,0.23200953535645,0.0556947522060018,1000
B,32,500,10000,0,1000,rf,1.74036503610267,0.0357303211410751,0.0910655397985972,-0.136493737365147,1000
B,32,1000,10000,0,1000,reg,1.07009941026031,0.0179283086388814,0.147628768150058,0.52755225956844,1000
B,32,1000,10000,0,1000,rf,1.67607760789681,0.029178763795442,0.159980335204258,0.118771554495634,1000
B,32,10000,10000,0,1000,reg,1.03769071694088,0.0146204099207209,0.0345189000699777,0.377502560892625,1000
B,32,10000,10000,0,1000,rf,1.53774094697355,0.0226614418242873,0.066892194288507,-0.0619133953535993,1000
C,6,15,10000,0.851,1000,reg,1.99278892074161,0.894197684515771,4.22582900736512,30.8046371372177,1000
C,6,15,10000,0.851,1000,rf,1.40335581265123,0.152857639222181,1.53153372252904,4.73215884306021,1000
C,6,30,10000,0.5,1000,reg,1.35020530759377,0.202261081295163,1.49986993153699,3.83032398755323,1000
C,6,30,10000,0.5,1000,rf,1.31927769406306,0.0992423911082665,0.775251915486107,0.573956993152149,1000
C,6,50,10000,0.179,1000,reg,1.19341289564921,0.100019156073494,1.09132038860618,1.33709095828725,1000
C,6,50,10000,0.179,1000,rf,1.2619128244311,0.0749950339644273,1.11711347077105,2.72902251783576,1000
C,6,100,10000,0.023,1000,reg,1.10088181445454,0.0437864654324121,0.732208400349026,0.407591244134329,1000
C,6,100,10000,0.023,1000,rf,1.20269165546472,0.0473969552927085,0.545364827141193,0.504116405754785,1000
C,6,500,10000,0,1000,reg,1.04019510066193,0.0181001124480051,0.269467595720823,0.540863505398094,1000
C,6,500,10000,0,1000,rf,1.11463822062419,0.0234270710893194,0.250862125231426,0.424309719032533,1000
C,6,1000,10000,0,1000,reg,1.03240470227172,0.0152870181953707,0.0431560119138619,0.272314970577208,1000
C,6,1000,10000,0,1000,rf,1.09016576272224,0.018106466367788,0.0857860482551839,0.209682578703069,1000
C,6,10000,10000,0,1000,reg,1.02592575334156,0.0149935148562538,0.0390653568603715,0.290428512747446,1000
C,6,10000,10000,0,1000,rf,1.04891845404284,0.0152614478939489,0.083225564665344,0.0677536183306655,1000
C,12,15,10000,0.978,1000,reg,30.1988194188792,103.611324182055,16.2065637561443,348.110368676334,1000
C,12,15,10000,0.978,1000,rf,4.65926913684542,1.32418536102337,8.55397236028176,131.639381420185,1000
C,12,30,10000,0.627,1000,reg,5.35995990649019,4.09616819385015,8.026777397308,90.8983701077406,1000
C,12,30,10000,0.627,1000,rf,4.26277340156529,0.972711676034447,5.39413879868112,60.5053495401809,1000
C,12,50,10000,0.375,1000,reg,4.26076322207624,2.56406539316393,10.0841439160697,131.155088090796,1000
C,12,50,10000,0.375,1000,rf,3.95116754259959,0.750207779212824,2.03933163326257,8.72843202685529,1000
C,12,100,10000,0.471,1000,reg,3.65873716388149,1.26216380665654,9.79504339527965,170.696340891985,1000
C,12,100,10000,0.471,1000,rf,3.48494968449809,0.69286159849186,1.66462908783516,6.08801468938252,1000
C,12,500,10000,1,1000,reg,3.20629283445325,0.60214069770959,2.02204628713882,8.17303758953634,1000
C,12,500,10000,1,1000,rf,2.4723807752074,0.57068812588543,2.01371841336081,7.6367534951746,1000
C,12,1000,10000,1,1000,reg,3.14963757652549,0.591392816502339,2.04344331419952,8.14664017018511,1000
C,12,1000,10000,1,1000,rf,2.1463638842743,0.520414011790558,2.1301126915549,7.53159172270151,1000
C,12,10000,10000,1,1000,reg,3.09592674980554,0.587017671283929,2.11850815371784,8.68623091509636,1000
C,12,10000,10000,1,1000,rf,1.46848834400695,0.367770526322509,3.92850676963249,25.2918874500429,1000
C,24,30,10000,0.878,1000,reg,254934.876469034,1772677.84156617,24.2414869701102,665.091298062954,1000
C,24,30,10000,0.878,1000,rf,89747.509435997,165422.791411993,7.34449633245482,68.4993748750814,1000
C,24,50,10000,0.843,1000,reg,281240.214108586,3451297.0975357,25.4178787786343,701.895422799494,1000
C,24,50,10000,0.843,1000,rf,102900.611114297,435779.324708362,24.7007924105882,701.717768184343,1000
C,24,100,10000,0.988,1000,reg,101124.733472913,188704.304129126,6.52332468856427,51.8059110091442,1000
C,24,100,10000,0.988,1000,rf,85889.8195467461,160872.880375021,7.39440842227535,70.8672293092148,1000
C,24,500,10000,0.997,1000,reg,97072.0148908264,241200.671274878,11.5404083810971,170.07850272352,1000
C,24,500,10000,0.997,1000,rf,77468.0781573193,163049.288450293,7.47411653465257,69.9650485269531,1000
C,24,1000,10000,0.999,1000,reg,86206.2767458747,157621.594791761,7.63474435287202,75.5731597788382,1000
C,24,1000,10000,0.999,1000,rf,68737.9004254606,152247.721749367,7.94454027413883,80.7799560395925,1000
C,24,10000,10000,0.996,1000,reg,83733.2411598695,157217.387139247,7.70926409557845,76.6297828065872,1000
C,24,10000,10000,0.996,1000,rf,44387.7080468553,138304.758766614,8.60619682846913,93.7557770540454,1000
C,32,50,10000,0.861,1000,reg,126586211.822698,1579935140.09557,20.3611866333973,431.226248681783,1000
C,32,50,10000,0.861,1000,rf,32118350.6780779,142013405.861758,14.54428950744,246.182178363234,1000
C,32,100,10000,0.977,1000,reg,38876175.2978312,196507524.442021,17.9022063678705,387.659343186342,1000
C,32,100,10000,0.977,1000,rf,26829574.6631087,87579798.769853,15.2356950143971,317.085656998479,1000
C,32,500,10000,0.999,1000,reg,29271847.0749737,105097050.403719,14.0712840907755,242.817874441263,1000
C,32,500,10000,0.999,1000,rf,25031178.6094218,86345073.9823489,15.6757333307869,331.303215424223,1000
C,32,1000,10000,0.996,1000,reg,30040439.7191425,113683785.540535,12.9924592590497,198.015787356421,1000
C,32,1000,10000,0.996,1000,rf,27261813.9103632,129370419.339748,17.2196315861425,354.616680361915,1000
C,32,10000,10000,0.997,1000,reg,25767068.1653229,86171834.0412705,15.8791396050754,337.455546565265,1000
C,32,10000,10000,0.997,1000,rf,17464452.9544109,79877000.1022279,17.4292300354442,398.675157967139,1000
D,6,15,10000,0.876,1000,reg,1.97893565355308,0.767304419546158,2.52126845970467,10.0837966287886,1000
D,6,15,10000,0.876,1000,rf,1.3926702042011,0.166414211108333,1.69538386010492,5.00684266072506,1000
D,6,30,10000,0.52,1000,reg,1.33961494763022,0.202415631257378,1.38646424848497,3.01352792322474,1000
D,6,30,10000,0.52,1000,rf,1.29905995888748,0.0987811346211541,1.13552950270189,3.36514035654578,1000
D,6,50,10000,0.176,1000,reg,1.17733377921068,0.104347696010722,1.55640527749472,4.3522925671865,1000
D,6,50,10000,0.176,1000,rf,1.24479334565507,0.0712204126715973,1.01861060022548,2.81135258652698,1000
D,6,100,10000,0.016,1000,reg,1.0876919397371,0.0463999346263336,0.860088000536429,0.869253193851054,1000
D,6,100,10000,0.016,1000,rf,1.18629078962694,0.0468127923232465,0.571804633607075,0.482755496920668,1000
D,6,500,10000,0,1000,reg,1.02547949971032,0.0164169070651455,0.0634133098182041,-0.217635319479305,1000
D,6,500,10000,0,1000,rf,1.1064989322054,0.0219840086890625,0.210619323716019,-0.0282113505975907,1000
D,6,1000,10000,0,1000,reg,1.01807008188509,0.0151603825216235,0.0283946749096588,-0.18310420653641,1000
D,6,1000,10000,0,1000,rf,1.08593705124333,0.0183959357896929,0.181285047216151,0.57628340745649,1000
D,6,10000,10000,0,1000,reg,1.01168549457997,0.0145449203387943,-0.0244408388082434,-0.281722692052157,1000
D,6,10000,10000,0,1000,rf,1.04882481961973,0.0150527094703468,-0.01141448760511,-0.292854629241274,1000
D,12,15,10000,0.996,1000,reg,13.4445678004621,36.8920327471094,9.91555667178699,114.540044722874,1000
D,12,15,10000,0.996,1000,rf,1.67395232499984,0.170870734820413,1.6944189253892,7.22166774738556,1000
D,12,30,10000,0.744,1000,reg,1.84727735890761,0.498737009847364,2.36332322627668,11.3201038974391,1000
D,12,30,10000,0.744,1000,rf,1.54328211417482,0.112996415142877,1.09631860534933,2.49087734887566,1000
D,12,50,10000,0.291,1000,reg,1.38777655909662,0.173339269682406,1.15090300106242,2.83586397710117,1000
D,12,50,10000,0.291,1000,rf,1.45522972748122,0.0813775717039863,0.995325725304808,2.54667305747843,1000
D,12,100,10000,0.01,1000,reg,1.17411902960343,0.0699995854719024,0.964973831999069,1.54171947590819,1000
D,12,100,10000,0.01,1000,rf,1.36013746834262,0.052873133448714,0.432748868511921,0.434305460226829,1000
D,12,500,10000,0,1000,reg,1.04666873880775,0.0185442095822034,0.155947256795614,0.239096432196672,1000
D,12,500,10000,0,1000,rf,1.21720630427214,0.0261612808818057,0.0226200444861419,-0.0264236964688527,1000
D,12,1000,10000,0,1000,reg,1.0329195344834,0.0159005971806578,-0.00120957307107825,0.153841337242306,1000
D,12,1000,10000,0,1000,rf,1.17664347698726,0.0215589840723722,0.107474984799699,0.164615687205206,1000
D,12,10000,10000,0,1000,reg,1.02064852682796,0.0145736919277546,0.00608254170152529,0.165038014428029,1000
D,12,10000,10000,0,1000,rf,1.09889252288198,0.0161335354309759,-0.0548799601244859,0.352308411156001,1000
D,24,30,10000,0.994,1000,reg,7.96359745820291,7.25951150188332,4.4934516716122,30.3988020070093,1000
D,24,30,10000,0.994,1000,rf,2.15382250675735,0.133150452694945,0.953480859236931,1.80352099342745,1000
D,24,50,10000,0.499,1000,reg,2.11725716703055,0.47628939797729,2.06305946506005,11.9068949607881,1000
D,24,50,10000,0.499,1000,rf,2.02692307435947,0.103260240900055,1.56705877999993,7.58571076899503,1000
D,24,100,10000,0.001,1000,reg,1.38897779493582,0.11702656496386,0.79135132900871,1.18838003594221,1000
D,24,100,10000,0.001,1000,rf,1.88035850629095,0.072264913804514,0.2114964461505,0.0674485997139587,1000
D,24,500,10000,0,1000,reg,1.09437534317954,0.0223933009723702,0.286263475726312,0.194222079993822,1000
D,24,500,10000,0,1000,rf,1.64091844411194,0.03901168616915,0.137874972111054,0.225993428841689,1000
D,24,1000,10000,0,1000,reg,1.06616506560519,0.0169592872953884,0.0862033176045778,0.0901247943849319,1000
D,24,1000,10000,0,1000,rf,1.57048730421731,0.0304076083213339,0.042568322117318,-0.102809056605761,1000
D,24,10000,10000,0,1000,reg,1.0419287556104,0.014963970056705,-0.00922007508035611,-0.220110170101072,1000
D,24,10000,10000,0,1000,rf,1.41673035713777,0.022270399909357,0.0507331620698423,-0.153896969592194,1000
D,32,50,10000,0.815,1000,reg,3.25033346182301,0.99657004117245,1.40664640226229,2.9254522460516,1000
D,32,50,10000,0.815,1000,rf,2.41339140739248,0.115705807002197,0.75998549172038,1.6396892023948,1000
D,32,100,10000,0.003,1000,reg,1.58011630923243,0.170544951784293,0.993249805474927,2.336845497581,1000
D,32,100,10000,0.003,1000,rf,2.24518861667237,0.0823932955268616,0.304267208375217,0.54391783734677,1000
D,32,500,10000,0,1000,reg,1.12286884015457,0.0241043761270544,0.284062764402398,0.153692001261512,1000
D,32,500,10000,0,1000,rf,1.95989574542487,0.044101520173821,0.194675469227187,0.0920566244136354,1000
D,32,1000,10000,0,1000,reg,1.08474123469765,0.0185076133076682,-0.0500775839935849,-0.0418616579191782,1000
D,32,1000,10000,0,1000,rf,1.87610686381212,0.0370185348703524,0.193377168164998,0.29046304289807,1000
D,32,10000,10000,0,1000,reg,1.05246000761741,0.0152616574419104,-0.0186933032508238,0.12963388519233,1000
D,32,10000,10000,0,1000,rf,1.68761811159444,0.0258752847981512,0.0811425016781115,-0.0380932309713704,1000
E,6,15,10000,0.562,1000,reg,2.38531327340687,1.51032009471853,4.78571406569882,39.2978551392333,1000
E,6,15,10000,0.562,1000,rf,1.8819527523571,0.245141435634038,1.59943831682985,4.60754865087709,1000
E,6,30,10000,0.109,1000,reg,1.37713222951879,0.26585512352776,2.43497279343977,11.9024507794262,1000
E,6,30,10000,0.109,1000,rf,1.67010616633416,0.152248155062135,0.800211236765067,1.0720950740427,1000
E,6,50,10000,0.014,1000,reg,1.18513230864674,0.11593435998502,1.85069876325046,6.82024787911104,1000
E,6,50,10000,0.014,1000,rf,1.54500461431257,0.114884776776161,0.764037340915708,1.49824784345636,1000
E,6,100,10000,0,1000,reg,1.08479097090263,0.0479232369699501,0.943996134077402,1.33714536170712,1000
E,6,100,10000,0,1000,rf,1.41005239226142,0.0743002786588222,0.736580929548036,1.40236895795809,1000
E,6,500,10000,0,1000,reg,1.01725229651571,0.0163467506965777,0.178193116785918,0.158727657115747,1000
E,6,500,10000,0,1000,rf,1.21710955137901,0.0312279733732845,0.1862952042577,-0.0963291814082941,1000
E,6,1000,10000,0,1000,reg,1.00971805695195,0.0148716934747057,0.0527376096200474,-0.0526200675646029,1000
E,6,1000,10000,0,1000,rf,1.16982108576773,0.0232153471680656,0.236452321196646,0.0127722117870674,1000
E,6,10000,10000,0,1000,reg,1.00328548105188,0.0141722642739397,-0.0490046101009935,-0.136660102380501,1000
E,6,10000,10000,0,1000,rf,1.08190468289857,0.0160020840966663,0.0434161426930293,0.112018955952348,1000
E,12,15,10000,0.935,1000,reg,39.2684134560474,453.74910545085,21.5303123675187,478.449603995774,1000
E,12,15,10000,0.935,1000,rf,2.88172167082318,0.305150314482976,1.12371878685929,2.69398915487507,1000
E,12,30,10000,0.116,1000,reg,1.94242615614235,0.534800344081838,1.49083162336775,3.90019725460658,1000
E,12,30,10000,0.116,1000,rf,2.56689946873346,0.214560780799621,0.92688017922735,2.51917609451031,1000
E,12,50,10000,0.003,1000,reg,1.40357621811467,0.192979059366329,1.30147619708868,3.50159970090584,1000
E,12,50,10000,0.003,1000,rf,2.34564915948679,0.158174667259937,0.426382260049973,0.856852332259479,1000
E,12,100,10000,0,1000,reg,1.16371231082699,0.0717478466661887,1.01393086062951,1.48642565964487,1000
E,12,100,10000,0,1000,rf,2.10400577103063,0.115136570917069,0.338927244977508,0.25830786823287,1000
E,12,500,10000,0,1000,reg,1.03429794785607,0.0186175088879228,0.311788821181628,0.401556535331745,1000
E,12,500,10000,0,1000,rf,1.7017400418185,0.0548467463087598,0.167721273653315,0.0350222661407811,1000
E,12,1000,10000,0,1000,reg,1.0204002188143,0.0161632266721214,0.135231351957018,-0.247176020456988,1000
E,12,1000,10000,0,1000,rf,1.58287376027056,0.0412880954850355,0.0988602628088432,-0.317486737328053,1000
E,12,10000,10000,0,1000,reg,1.00830579791032,0.0148710713834305,0.100646098272189,-0.0779801211071352,1000
E,12,10000,10000,0,1000,rf,1.32506306475315,0.023025350465137,0.0407735126667251,-0.119386739925958,1000
E,24,30,10000,0.73,1000,reg,8.06904136642614,7.49704477847811,7.55401220306262,100.185178765476,1000
E,24,30,10000,0.73,1000,rf,4.56429963845705,0.318425431768851,1.0799181422076,2.67600817524272,1000
E,24,50,10000,0.007,1000,reg,2.18813349593404,0.536347384650651,1.29537531253461,2.45158276210859,1000
E,24,50,10000,0.007,1000,rf,4.23711316506535,0.250673175869268,0.566245516803831,1.10424412439769,1000
E,24,100,10000,0,1000,reg,1.37526382741253,0.123366365520386,0.780574635475549,0.952937092709945,1000
E,24,100,10000,0,1000,rf,3.84528347186073,0.171589014386305,0.292244239716712,0.361653204987186,1000
E,24,500,10000,0,1000,reg,1.06764795464372,0.0214084597821536,0.223868478411018,0.0216551892574874,1000
E,24,500,10000,0,1000,rf,3.1699981432486,0.0958599731671801,0.230496061158249,0.515036449366289,1000
E,24,1000,10000,0,1000,reg,1.03950766461207,0.0157821555488284,0.1704366103174,0.125077960413878,1000
E,24,1000,10000,0,1000,rf,2.95092541139512,0.0742474156819631,0.110072644599855,-0.0207080470642826,1000
E,24,10000,10000,0,1000,reg,1.0154748543998,0.0136176799092058,0.106630215838581,0.183145447734848,1000
E,24,10000,10000,0,1000,rf,2.4321653667706,0.044889994382915,0.0693157579961299,-0.222870018276177,1000
E,32,50,10000,0.035,1000,reg,3.28707647455445,1.0391140116477,1.32697487549372,2.4123529691,1000
E,32,50,10000,0.035,1000,rf,5.56364991352795,0.302375865563239,0.606136051774589,0.85419508326055,1000
E,32,100,10000,0,1000,reg,1.55481852908218,0.17030485528738,0.709736265533733,0.670498414291734,1000
E,32,100,10000,0,1000,rf,5.08446072475351,0.222299954730315,0.326674647033653,0.30476735212789,1000
E,32,500,10000,0,1000,reg,1.0864765722991,0.0239746418118224,0.374014252472872,0.352587913857716,1000
E,32,500,10000,0,1000,rf,4.25899165727454,0.119637532496507,0.15571645773785,0.0374998809017835,1000
E,32,1000,10000,0,1000,reg,1.05003082488752,0.016448096691814,0.154933918935929,0.122105342980121,1000
E,32,1000,10000,0,1000,rf,4.00165182549817,0.0972231894202691,0.013364260329989,-0.103136470710061,1000
E,32,10000,10000,0,1000,reg,1.01847629142887,0.013626533852261,-0.0314575770504877,-0.0778955035900273,1000
E,32,10000,10000,0,1000,rf,3.36590694281621,0.0582221033016027,-0.00450242618565147,0.19664032475486,1000
F,6,15,10000,0.898,1000,reg,1.97361121046669,0.869820689616857,4.04909688263992,34.4726890445644,1000
F,6,15,10000,0.898,1000,rf,1.33014483212071,0.153647846282594,1.58488563024348,3.73732622519923,1000
F,6,30,10000,0.597,1000,reg,1.31593785477342,0.19588670250196,1.45126234124854,3.49973742032,1000
F,6,30,10000,0.597,1000,rf,1.24757231640501,0.0884048441749617,0.990057618042767,1.67117562551157,1000
F,6,50,10000,0.261,1000,reg,1.16611337362484,0.0965950463361519,1.47078016653398,4.46805427027706,1000
