Model,p,N_train,N_test,rf_win_prop,n_pairs,Method,mean_mse,sd_mse,skew_mse,kurt_mse,n_reps
B,12,50,50,0.565,1000,rf,1.57998021692127,0.343874684889822,0.429696011691309,0.00170348782014473,1000
B,12,100,100,0.243,1000,reg,1.39194687662696,0.225942696904641,0.387117682262863,0.104113936411892,1000
B,12,100,100,0.243,1000,rf,1.49004717722361,0.230437097538846,0.380426234729872,0.263148932676855,1000
B,12,500,500,0.015,1000,reg,1.2339681923507,0.0854883076952468,0.190935812534458,0.0835611395038027,1000
B,12,500,500,0.015,1000,rf,1.33969773867278,0.0943106727542759,0.148460387965576,-0.102664393137684,1000
B,12,1000,1000,0.016,1000,reg,1.21580908303259,0.0575901520991509,0.212750272639272,0.125328092578896,1000
B,12,1000,1000,0.016,1000,rf,1.28687974167147,0.0630421730087024,0.196510475672294,0.120017360466752,1000
B,12,10000,10000,0.994,1000,reg,1.20203589157919,0.0184897411887325,0.101324115512202,-0.058879798750735,1000
B,12,10000,10000,0.994,1000,rf,1.16983548932706,0.0198071882556735,-0.0353344194571162,0.0816001382809946,1000
B,24,30,30,0.99,1000,reg,9.84962747142966,10.2100090330595,6.0825306314849,59.695949235982,1000
B,24,30,30,0.99,1000,rf,2.29258970038097,0.680490477618141,0.928650471436249,1.77251786775455,1000
B,24,50,50,0.802,1000,reg,2.86284903909152,0.909668744915942,1.21068214331112,3.07051505107968,1000
B,24,50,50,0.802,1000,rf,2.18679493957697,0.509238619766415,0.63799183317453,0.591689922585835,1000
B,24,100,100,0.252,1000,reg,1.88885608330326,0.35197541238829,0.915436656873872,3.08589053019859,1000
B,24,100,100,0.252,1000,rf,2.07705976480034,0.34462391607793,0.802544687122254,3.14699207007953,1000
B,24,500,500,0,1000,reg,1.47299632003658,0.104314895217116,0.290311754563545,0.332409993652473,1000
B,24,500,500,0,1000,rf,1.83874367201333,0.13294706611549,0.273281801997,0.0682262845665655,1000
B,24,1000,1000,0,1000,reg,1.43541083546452,0.0772162750134824,0.133265265665732,0.0856466524750341,1000
B,24,1000,1000,0,1000,rf,1.76741000237811,0.096454902530349,0.25557987987578,0.443837011836403,1000
B,24,10000,10000,0,1000,reg,1.4032010569851,0.0232517610989545,-0.01888285384821,0.342783168669506,1000
B,24,10000,10000,0,1000,rf,1.58624542363089,0.0314999714286396,-0.0334183365386368,0.0180821306141254,1000
B,32,50,50,0.932,1000,reg,4.66304600193133,1.67480154040705,1.33068460856942,3.32465727056022,1000
B,32,50,50,0.932,1000,rf,2.67326380430345,0.617959833739435,0.74365729388883,1.20315831286618,1000
B,32,100,100,0.352,1000,reg,2.36859995880527,0.45232833799164,0.557566382598138,0.508326350237844,1000
B,32,100,100,0.352,1000,rf,2.51518719867551,0.398631162142221,0.471117169111839,0.397879993800564,1000
B,32,500,500,0,1000,reg,1.68113634204637,0.129590364031039,0.262561727972793,-0.186203812332281,1000
B,32,500,500,0,1000,rf,2.25485153639558,0.171626114550321,0.215698643707498,-0.0736562537426697,1000
B,32,1000,1000,0,1000,reg,1.61359982588304,0.0887761382729394,0.209593993270456,-0.0212690183506545,1000
B,32,1000,1000,0,1000,rf,2.16114219764797,0.118424669928231,0.274000670557725,0.196021578224829,1000
B,32,10000,10000,0,1000,reg,1.56417245407334,0.0266408960972396,0.0717680485448839,0.0347838239711411,1000
B,32,10000,10000,0,1000,rf,1.94339016310911,0.0385850892878129,0.0382894748252099,0.0485666339424888,1000
C,6,15,15,0.646,1000,reg,2.6882732663638,1.70244813204848,2.5784126836643,10.6057527030823,1000
C,6,15,15,0.646,1000,rf,2.15018940442442,1.30201449981137,2.69975341139889,11.5698651088225,1000
C,6,30,30,0.429,1000,reg,1.85747696630869,0.7757102334791,2.40409300297034,12.1001270158875,1000
C,6,30,30,0.429,1000,rf,1.94070100994343,0.928809762658687,3.09301896819267,19.0026503674942,1000
C,6,50,50,0.37,1000,reg,1.68306115125853,0.567786311960568,3.07389129130699,20.2288572721276,1000
C,6,50,50,0.37,1000,rf,1.78802328011072,0.680892011675144,2.67556174325152,13.0769692146776,1000
C,6,100,100,0.336,1000,reg,1.5305445681144,0.345328781972756,1.65766689254019,4.96406451434362,1000
C,6,100,100,0.336,1000,rf,1.60466572396609,0.415186728002987,2.08866584809464,7.42488971928281,1000
C,6,500,500,0.964,1000,reg,1.4250310641073,0.139861172477056,0.89732907391262,2.04630215587072,1000
C,6,500,500,0.964,1000,rf,1.29612145796426,0.131263037963497,1.16171894008898,3.12322765779213,1000
C,6,1000,1000,1,1000,reg,1.40707079697989,0.0956024421097658,0.631178189928836,1.22795694723814,1000
C,6,1000,1000,1,1000,rf,1.22086004865696,0.0809792761131118,0.66005386245704,1.07661481547838,1000
C,6,10000,10000,1,1000,reg,1.4013014507599,0.0321339126680392,0.161751972010688,0.125013968318663,1000
C,6,10000,10000,1,1000,rf,1.09578970801179,0.0201817382649557,0.345641958718636,0.21134714675432,1000
C,12,15,15,0.884,1000,reg,264.886438985286,1285.93064545819,16.6605095099737,352.656683193409,1000
C,12,15,15,0.884,1000,rf,45.3595284165938,229.142837738765,22.2478182283035,589.126516868575,1000
C,12,30,30,0.71,1000,reg,57.6023962535008,133.204190231038,8.38647094136592,95.8528196157553,1000
C,12,30,30,0.71,1000,rf,42.9787685410424,134.25534675186,11.4781136655846,175.218466798415,1000
C,12,50,50,0.731,1000,reg,44.7359663532939,103.411059428323,10.7652964215482,168.324881688025,1000
C,12,50,50,0.731,1000,rf,35.6746559298933,101.384299928646,12.7589651293303,224.40813304261,1000
C,12,100,100,0.909,1000,reg,43.1982912754674,90.7927672086175,10.155609054523,148.554682572076,1000
C,12,100,100,0.909,1000,rf,34.3247288539869,89.235415425234,10.6226691577809,158.635032766459,1000
C,12,500,500,1,1000,reg,36.821850547276,37.3738330881355,5.93737692945988,54.2309748377094,1000
C,12,500,500,1,1000,rf,19.8450101327037,33.883259888167,7.2822881433256,79.4957338935191,1000
C,12,1000,1000,1,1000,reg,34.85494963796,23.5800291584571,3.58759906877913,20.260796503778,1000
C,12,1000,1000,1,1000,rf,14.6419427784765,18.3719704843975,4.59840162155247,32.5795397739161,1000
C,12,10000,10000,1,1000,reg,34.5086602044882,9.40870344363303,2.1226620763858,8.65377120914181,1000
C,12,10000,10000,1,1000,rf,6.27751855305036,5.63434010411427,4.13040537416484,27.4797092245323,1000
C,24,30,30,0.893,1000,reg,3760571.32050033,31743622.2379481,19.9231587710487,468.170947262647,1000
C,24,30,30,0.893,1000,rf,988292.779498055,10945141.1451089,22.5612975838992,574.50172153749,1000
C,24,50,50,0.877,1000,reg,4533552.46655802,62519836.2066658,25.4690256244395,713.048070141871,1000
C,24,50,50,0.877,1000,rf,1423259.43586027,11784911.3682148,16.5106227220536,333.96240293291,1000
C,24,100,100,0.942,1000,reg,1154752.48570862,9394591.09922953,25.1796325071348,712.893776005801,1000
C,24,100,100,0.942,1000,rf,903312.153718295,9290910.16666039,25.9912159440006,743.531074610404,1000
C,24,500,500,0.984,1000,reg,1348732.9019783,6485787.70983134,12.8672464087167,202.384589491208,1000
C,24,500,500,0.984,1000,rf,1032613.81681346,5687678.83350875,15.3553898685225,290.924943701953,1000
C,24,1000,1000,0.998979591836735,980,reg,1132462.47356616,3717673.48460262,12.6784221157921,234.598109327754,1000
C,24,1000,1000,0.998979591836735,980,rf,841497.389068457,3536052.71762125,14.2539322728079,285.541737217981,980
C,24,10000,10000,0.996,1000,reg,1339717.58536762,2515484.59581393,7.70925570097704,76.6296705738642,1000
C,24,10000,10000,0.996,1000,rf,711697.502282175,2219615.64260255,8.59870696489828,93.4661603344057,1000
C,32,50,50,0.895,1000,reg,2128398484.43055,32748700559.5693,21.7901937563117,505.624024977027,1000
C,32,50,50,0.895,1000,rf,302893352.740156,3214387916.40589,18.7059085399468,411.126197054012,1000
C,32,100,100,0.933,1000,reg,727722075.04692,9434423912.82275,24.5941863556059,676.284183666089,1000
C,32,100,100,0.933,1000,rf,523068016.903837,8950406430.75217,28.0287302993948,829.499245853822,1000
C,32,500,500,0.988,1000,reg,460762870.245849,3087036559.86228,14.6219016602449,249.915601121144,1000
C,32,500,500,0.988,1000,rf,397418216.874316,2952157399.16313,15.9332471340077,291.930001228594,1000
C,32,1000,1000,0.989,1000,reg,426084307.635206,2195434980.81957,10.7717361469573,129.148649396876,1000
C,32,1000,1000,0.989,1000,rf,371163854.160002,2193936318.8143,12.8285103105676,194.103870696091,1000
C,32,10000,10000,0.995833333333333,960,reg,412273020.708431,1378749250.04523,15.8791412706142,337.455602902859,1000
C,32,10000,10000,0.995833333333333,960,rf,271817180.207585,1273316364.82867,18.1026265714554,420.343106700063,960
D,6,15,15,0.633,1000,reg,2.25704569611968,1.44065595697215,3.71722130721393,27.1116279061013,1000
D,6,15,15,0.633,1000,rf,1.80235260938512,1.16748318404144,9.09742500956559,161.276994394082,1000
D,6,30,30,0.432,1000,reg,1.5247293411797,0.634496899358286,6.01529267714582,89.1611115106187,1000
D,6,30,30,0.432,1000,rf,1.57470848201386,0.692174371774868,6.53414730576329,97.1468064450201,1000
D,6,50,50,0.3,1000,reg,1.36024893658439,0.382641391363848,1.76896803728814,7.32117294415337,1000
D,6,50,50,0.3,1000,rf,1.47701477623863,0.446652513825271,2.30193329426046,10.1906561179034,1000
D,6,100,100,0.225,1000,reg,1.2554376018673,0.335474208200069,9.22350313017968,169.345498951602,1000
D,6,100,100,0.225,1000,rf,1.36203259400414,0.398885670564485,9.49890103662042,175.050819144891,1000
D,6,500,500,0.414,1000,reg,1.18093237705992,0.147981901312733,7.23004369489968,100.273056906366,1000
D,6,500,500,0.414,1000,rf,1.19317703000257,0.15052187949572,7.69191034820894,108.898553290255,1000
D,6,1000,1000,0.71,1000,reg,1.1650216703273,0.0899085898648509,4.22325698355008,47.6848975819325,1000
D,6,1000,1000,0.71,1000,rf,1.14494796345517,0.0897697018941683,5.2245565697572,65.9038917012788,1000
D,6,10000,10000,1,1000,reg,1.15811130744693,0.0265801575086174,0.93546521110215,3.48393245380596,1000
D,6,10000,10000,1,1000,rf,1.06936172496762,0.0202971504887117,1.06884674510233,4.42119314562115,1000
D,12,15,15,0.93,1000,reg,15.7071836067937,36.7087324645188,8.36153795277497,84.9845259142951,1000
D,12,15,15,0.93,1000,rf,2.57978142132496,1.59012538071954,9.20074192238206,169.871593336129,1000
D,12,30,30,0.468,1000,reg,2.34729861291771,1.07353554298398,2.9675874839616,19.2674493646471,1000
D,12,30,30,0.468,1000,rf,2.33794261046699,0.975523376233721,4.62712421993347,54.2754796192633,1000
D,12,50,50,0.237,1000,reg,1.80513501531146,0.579615516846631,2.85185993155279,22.8200660305352,1000
D,12,50,50,0.237,1000,rf,2.10964783987471,0.679637628219268,3.12992187513817,28.002748630309,1000
D,12,100,100,0.095,1000,reg,1.51236858653214,0.314070032912359,1.94875549162752,9.61447916142941,1000
D,12,100,100,0.095,1000,rf,1.85908393602834,0.413339196244555,1.81003514320143,8.64748289252846,1000
D,12,500,500,0.05,1000,reg,1.34556005515133,0.141904313254149,1.96205737765695,10.0187834313954,1000
D,12,500,500,0.05,1000,rf,1.48309443822683,0.161918186422409,1.59467639169439,6.57418633474103,1000
D,12,1000,1000,0.214,1000,reg,1.32994989471563,0.103741273854285,1.60594836841158,6.7649758779546,1000
D,12,1000,1000,0.214,1000,rf,1.38075172635917,0.108403548493257,1.47898002186632,6.7116207478584,1000
D,12,10000,10000,1,1000,reg,1.31404534872041,0.0341196894517549,1.10056019204439,3.86295764207122,1000
D,12,10000,10000,1,1000,rf,1.1790675911568,0.0265600126407213,1.53343262315844,8.64844920022981,1000
D,24,30,30,0.911,1000,reg,12.1411936715029,19.1689064255761,14.052466542702,273.951621704098,1000
D,24,30,30,0.911,1000,rf,3.9368896371747,1.38332620249137,1.73406605999461,8.16828143117007,1000
D,24,50,50,0.319,1000,reg,3.31290780513144,1.20972724816109,1.95740248152582,7.88818391365684,1000
D,24,50,50,0.319,1000,rf,3.65425637971994,1.02730962140352,1.46640540105896,5.35941989362758,1000
D,24,100,100,0.03,1000,reg,2.1805219026114,0.580681320217956,3.04750664566495,20.8371803234131,1000
D,24,100,100,0.03,1000,rf,3.2337557933211,0.680929914989919,1.61877095769547,7.14686475727967,1000
D,24,500,500,0,1000,reg,1.71377308790104,0.195076716770394,1.0722607661111,2.38556704021207,1000
D,24,500,500,0,1000,rf,2.52637178324789,0.276909061722781,0.826171573937072,1.36096176930088,1000
D,24,1000,1000,0,1000,reg,1.66951799700624,0.145878122132543,1.50947619807259,5.2662064907485,1000
D,24,1000,1000,0,1000,rf,2.30816426479841,0.196325662550291,0.972997840254962,1.96639593167061,1000
D,24,10000,10000,0,1000,reg,1.6312458899382,0.0482237769051376,0.342825535970327,0.370851290117184,1000
D,24,10000,10000,0,1000,rf,1.78057816451064,0.0484217642664806,0.411877854101674,0.215337497770747,1000
D,32,50,50,0.583,1000,reg,5.42758194908952,2.2985059157482,1.79463186347147,6.03255682718798,1000
D,32,50,50,0.583,1000,rf,4.64283145990925,1.27145025143176,1.19652264740769,3.1550845784561,1000
D,32,100,100,0.028,1000,reg,2.71086409489113,0.777028302150802,3.47501931370602,23.9292893154007,1000
D,32,100,100,0.028,1000,rf,4.13336650982091,0.935027524161169,2.26832454341489,13.2064880093027,1000
D,32,500,500,0,1000,reg,1.91928057511035,0.266150831703667,4.38955889504847,53.2142423650174,1000
D,32,500,500,0,1000,rf,3.27294954811471,0.365893291391267,2.20368070109709,20.469320098239,1000
D,32,1000,1000,0,1000,reg,1.83571812327692,0.151778265473173,1.16247520279635,3.0409927025892,1000
D,32,1000,1000,0,1000,rf,2.96282325993169,0.224605924618362,0.667181569012431,1.42992548285616,1000
D,32,10000,10000,0,1000,reg,1.78562400195051,0.0517331881862041,0.707173436331876,1.95441017931523,1000
D,32,10000,10000,0,1000,rf,2.27684194223108,0.0611642378912464,0.696402984550129,2.07890723721341,1000
E,6,15,15,0.497,1000,reg,2.47180973763726,1.91324877294105,3.48902398944584,17.5277537956993,1000
E,6,15,15,0.497,1000,rf,2.08807675478933,0.848922259104979,1.12374510395523,2.57984638917975,1000
E,6,30,30,0.202,1000,reg,1.43314941484384,0.46322901815392,1.32848541831851,3.29295126096556,1000
E,6,30,30,0.202,1000,rf,1.81025104017817,0.50168564696188,0.750252929413621,0.895280430653707,1000
E,6,50,50,0.09,1000,reg,1.24500063050144,0.274413134319279,0.536540534469418,0.253025277685724,1000
E,6,50,50,0.09,1000,rf,1.65862039013788,0.370237357756311,0.480258362806133,0.248373820901901,1000
E,6,100,100,0.029,1000,reg,1.14637418671612,0.17544508900538,0.415562005180264,0.646383941055268,1000
E,6,100,100,0.029,1000,rf,1.50238370042573,0.248233015387847,0.495418970041572,0.372139630870862,1000
E,6,500,500,0,1000,reg,1.06692594835983,0.0651275212735045,0.0501823070718509,0.240550948582929,1000
E,6,500,500,0,1000,rf,1.26356382738498,0.087816791740978,0.140943995827588,-0.00554362959950749,1000
E,6,1000,1000,0,1000,reg,1.06307713857356,0.0478637224927911,-0.0112118628820083,0.0894540930340964,1000
E,6,1000,1000,0,1000,rf,1.20966986177878,0.058111029406456,0.0578504690219504,-0.0840820829046556,1000
E,6,10000,10000,0,1000,reg,1.05171563918209,0.0147816019105514,-0.0684745349030397,-0.0430324049606057,1000
E,6,10000,10000,0,1000,rf,1.09620455575145,0.0163157068103526,0.0280559878496068,0.132150520687804,1000
E,12,15,15,0.837,1000,reg,54.493418097954,751.205765213545,21.7502891491014,479.064414263949,1000
E,12,15,15,0.837,1000,rf,3.47036992082403,1.40565551324355,0.940298060480952,1.36200747391621,1000
E,12,30,30,0.173,1000,reg,2.11802898817114,0.845316492949384,1.96757895753836,8.19246269165488,1000
E,12,30,30,0.173,1000,rf,2.99911853960613,0.871483612822995,0.625827153733702,0.803505068742128,1000
E,12,50,50,0.03,1000,reg,1.53370440814162,0.396418388665431,0.985368719314558,1.70888925852063,1000
E,12,50,50,0.03,1000,rf,2.72007904645549,0.614177455487679,0.556439963237916,0.671447374653495,1000
E,12,100,100,0,1000,reg,1.28777562384272,0.202657463902969,0.223991486859598,-0.15707890542093,1000
E,12,100,100,0,1000,rf,2.41064231628201,0.389710839779258,0.569544796535065,1.0690835189202,1000
E,12,500,500,0,1000,reg,1.13123486560266,0.0723485029764507,0.109890869935218,-0.287244402282063,1000
E,12,500,500,0,1000,rf,1.90167428922839,0.135670486696419,0.224161521835064,-0.275356658441789,1000
E,12,1000,1000,0,1000,reg,1.11762913363511,0.0495811924584917,0.0737968133816237,-0.26467231173469,1000
E,12,1000,1000,0,1000,rf,1.76387300990685,0.0925286068551936,0.170656351383276,-0.211263374107475,1000
E,12,10000,10000,0,1000,reg,1.10499289645226,0.015984195284514,0.0761011832969096,-0.106122408954604,1000
E,12,10000,10000,0,1000,rf,1.45097879923779,0.0255070768986183,0.0327258950681555,-0.100802573709339,1000
E,24,30,30,0.662,1000,reg,9.38283372013719,11.1796520962459,15.6566619559575,369.550080627952,1000
E,24,30,30,0.662,1000,rf,5.6882275779046,1.61266865766862,0.597860576801145,0.482930236505629,1000
E,24,50,50,0.03,1000,reg,2.60630908516764,0.843794438749633,1.20526263596868,2.62651004168305,1000
E,24,50,50,0.03,1000,rf,5.22949874234406,1.12212774689694,0.564064666484087,0.95625434008255,1000
E,24,100,100,0,1000,reg,1.6414943894699,0.270049678402755,0.480741460044271,0.697043887604724,1000
E,24,100,100,0,1000,rf,4.77059091324891,0.720613297544228,0.409805830845908,0.576241957107554,1000
E,24,500,500,0,1000,reg,1.27064681136327,0.0829493728828229,0.0343450070209838,-0.213641144912884,1000
E,24,500,500,0,1000,rf,3.83413723374717,0.275449242456045,0.126336057810568,0.258939398743423,1000
E,24,1000,1000,0,1000,reg,1.23998893400335,0.0570297908245581,0.0766873046234333,0.106428812992894,1000
E,24,1000,1000,0,1000,rf,3.55125802887259,0.183842833206048,0.0259826253900765,-0.111730420509511,1000
E,24,10000,10000,0,1000,reg,1.20981861974304,0.0165124987006283,0.0257322965098203,-0.111758427705959,1000
E,24,10000,10000,0,1000,rf,2.92747446975448,0.0516098440208803,0.0673034168040527,-0.121688967061252,1000
E,32,50,50,0.086,1000,reg,4.1078379086742,1.61223458094752,1.48646510386932,4.12165201997884,1000
E,32,50,50,0.086,1000,rf,6.87614487735046,1.44137890182697,0.478858324187668,0.488369558904358,1000
E,32,100,100,0,1000,reg,1.91960326123781,0.354798167712764,0.649087499677961,0.658566795562895,1000
E,32,100,100,0,1000,rf,6.30820303735746,0.969994038970466,0.258805590522284,0.257961339702554,1000
E,32,500,500,0,1000,reg,1.34661153670606,0.0859897659084465,0.0962003683124517,0.00021583285576332,1000
E,32,500,500,0,1000,rf,5.22060899944297,0.380147268261376,0.21158697023149,0.0939001798152344,1000
E,32,1000,1000,0,1000,reg,1.3038949380941,0.0605926940053618,-0.10075281175969,0.00342511560762127,1000
E,32,1000,1000,0,1000,rf,4.86986920552878,0.256328565428753,0.0576824287107031,-0.0731093943194994,1000
E,32,10000,10000,0,1000,reg,1.26102731151142,0.0171128774371889,-0.0320609531231311,0.0222649910272632,1000
E,32,10000,10000,0,1000,rf,4.08559455962708,0.0682762732440734,-0.0153405711076953,0.139869196200614,1000
F,6,15,15,0.774,1000,reg,1.99453060318858,1.13332058062822,2.38039024988244,10.4895645011914,1000
F,6,15,15,0.774,1000,rf,1.35639236606753,0.52128239837814,0.797297451538331,0.790573995486212,1000
F,6,30,30,0.56,1000,reg,1.31807830287986,0.394449083205781,0.850145527050418,1.6638878665594,1000
F,6,30,30,0.56,1000,rf,1.2576928212715,0.342221490687207,0.536163737018257,0.289036306048753,1000
F,6,50,50,0.393,1000,reg,1.17568382887404,0.262132897599192,0.579810431297489,0.422479809421251,1000
F,6,50,50,0.393,1000,rf,1.21445106104552,0.256230635710456,0.497309714252377,0.430467035247712,1000
F,6,100,100,0.154,1000,reg,1.0710893498972,0.163328406838772,0.46306387969717,0.320250482809643,1000
F,6,100,100,0.154,1000,rf,1.15580796808592,0.174653664591347,0.440730871798532,0.372797744898775,1000
F,6,500,500,0,1000,reg,1.01565572675652,0.067310655697167,0.129524590739791,0.0690871232455756,1000
F,6,500,500,0,1000,rf,1.09202029338226,0.0742363538324776,0.243428209168719,0.127367113721378,1000
